applicant_id,age,pays,secteur_activite,revenu_mensuel_xaf,anciennete_emploi,ratio_endettement,historique_credit,nb_credits_actifs,mobile_money_score,zone,date_demande,total_montant_xaf,avg_credit_xaf,total_retards,max_retard,nb_credit,nom_partenaire,type_partenaire,pays_partenaire,dernier_statut_credit,seuil_score_partenaire,volume_mensuel_partenaire,nb_credits_defaut_hist,nb_credits_rembourses_hist,nb_credits_restructures_hist,nb_credits_en_cours_hist,taux_defaut_historique,taux_remboursement_historique,jours_depuis_dernier_credit,nb_transaction_mois,volume_entrant,volume_sortant,regularite_score,operateur,anciennete_compte_mois,flag_primo_demandeur,flag_no_credit_history,flag_anciennete_emploi_missing,score_regularite_pondere,flux_sortant_sur_revenu,anciennete_credit_normalisee,indice_surendettement,revenu_par_credit_actif,defaut_paiement,y_proba,y_pred,error_type,estimated_amount_xaf,estimated_cost_xaf
FIN-1018-1304,31,COG,Service,117900.0,26.0,0.31,,0,,Urbain,2024-06-23,145000.0,145000.0,0.0,0.0,1.0,AllianceFin CAF 9,banque,CMR,en_cours,608.0,659.0,0.0,0.0,0.0,1.0,0.0,0.0,764.0,,,,,,,1,1,0,,,0.0013071895424836,0.0,117900.0,0,0.5027987,1,FP_bon_client_refuse,145000.0,11600.0
FIN-1035-1056,39,COG,Agriculture,787900.0,0.0,0.209,660.0,1,,Urbain,2022-02-05,,,,,,,,,,,,,,,,,,,21.0,53100.0,35400.0,77.1,MTN,35.0,0,0,0,276.2893101549661,0.0449295595887803,,0.0,393950.0,0,0.4144413,0,TN_bon_client_accepte,311666.6666666667,0.0
FIN-1019-1165,54,CMR,Commerce,257200.0,118.0,0.576,484.0,1,27.3,Urbain,2024-09-02,,,,,,,,,,,,,,,,,,,40.0,43300.0,32500.0,79.0,MTN,47.0,0,0,0,305.8248798617234,0.1263608087091757,,0.0,128600.0,0,0.63689435,1,FP_bon_client_refuse,311666.6666666667,24933.333333333336
FIN-1012-1730,19,TCD,Commerce,128200.0,110.0,0.488,679.0,0,61.0,Peri-urbain,2023-04-13,425000.0,425000.0,0.0,0.0,1.0,AfriFin CAF 14,microfinance,CAF,en_cours,464.0,375.0,0.0,0.0,0.0,1.0,0.0,0.0,1027.0,37.0,108400.0,61200.0,92.3,ORANGE,37.0,0,1,0,335.74920254274537,0.4773790951638065,0.0009727626459143,0.0,128200.0,0,0.39208072,0,TN_bon_client_accepte,425000.0,0.0
FIN-1015-1064,70,GAB,Artisanat,220400.0,73.0,0.19,800.0,1,96.7,Rural,2025-11-26,975000.0,975000.0,0.0,0.0,1.0,ZenithMicro CAF 23,mobile_money,GAB,rembourse,573.0,1154.0,0.0,1.0,0.0,0.0,0.0,1.0,938.0,23.0,35400.0,25000.0,67.3,MTN,39.0,0,0,0,248.2615872618679,0.1134301270417422,0.0010649627263045,0.0,110200.0,0,0.35174465,0,TN_bon_client_accepte,975000.0,0.0
FIN-1022-1576,67,CMR,Service,145400.0,68.0,0.219,,3,45.6,Urbain,2022-02-07,870000.0,435000.0,0.0,0.0,2.0,CapSud CMR 21,cooperative,GNQ,rembourse,625.0,168.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,41.0,34600.0,29700.0,69.7,CAMTEL,61.0,1,0,0,287.6612666376429,0.2042640990371389,0.1428571428571428,0.0,36350.0,0,0.4992166,0,TN_bon_client_accepte,435000.0,0.0
FIN-1042-1981,27,CAF,Commerce,296800.0,65.0,0.18,632.0,1,40.7,Urbain,2024-12-03,805000.0,201250.0,0.0,0.0,4.0,KamoFin COG 33,microfinance,CAF,rembourse,493.0,556.0,0.0,2.0,0.0,2.0,0.0,0.5,168.0,10.0,79900.0,67800.0,89.6,ORANGE,24.0,0,0,0,288.4112739081908,0.2284366576819407,0.0059171597633136,0.0,148400.0,0,0.3580478,0,TN_bon_client_accepte,201250.0,0.0
FIN-1005-1129,27,GNQ,Elevage,260300.0,105.0,0.422,,3,,Urbain,2025-05-07,1375000.0,458333.3333333333,0.0,0.0,3.0,NovaMoney CMR 31,microfinance,GAB,rembourse,556.0,699.0,0.0,2.0,0.0,1.0,0.0,0.6666666666666666,540.0,50.0,55300.0,37300.0,79.9,CAMTEL,61.0,1,0,0,329.75803736510284,0.1432961966961198,0.0018484288354898,0.0,65075.0,0,0.5004246,1,FP_bon_client_refuse,458333.3333333333,36666.666666666664
FIN-1047-1045,60,CMR,Agriculture,261400.0,39.0,0.33,,2,53.9,Urbain,2023-03-23,740000.0,370000.0,0.0,0.0,2.0,NovaMoney GNQ 5,microfinance,COG,rembourse,487.0,1058.0,0.0,2.0,0.0,0.0,0.0,1.0,61.0,31.0,213200.0,181900.0,,MTN,83.0,1,0,0,,0.6958684009181332,0.0161290322580645,0.0,87133.33333333333,0,0.48612118,0,TN_bon_client_accepte,370000.0,0.0
FIN-1008-1886,43,CMR,Commerce,98800.0,40.0,0.287,660.0,4,83.6,Peri-urbain,2023-01-22,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0.0,19760.0,0,0.58382297,1,FP_bon_client_refuse,311666.6666666667,24933.333333333336
FIN-1022-1069,32,CMR,Service,331500.0,73.0,0.422,795.0,3,35.5,Peri-urbain,2023-02-02,1140000.0,285000.0,0.0,0.0,4.0,MicroFin GNQ 15,microfinance,CMR,rembourse,448.0,931.0,0.0,3.0,0.0,1.0,0.0,0.75,283.0,35.0,153900.0,122800.0,70.5,MIXTE,32.0,0,0,0,246.50378308338685,0.3704374057315234,0.0035211267605633,0.0,82875.0,0,0.35853392,0,TN_bon_client_accepte,285000.0,0.0
FIN-1010-1196,27,CMR,Commerce,79300.0,33.0,0.662,673.0,0,63.4,Peri-urbain,2023-10-21,,,,,,,,,,,,,,,,,,,9.0,139300.0,80700.0,60.0,ORANGE,61.0,0,1,0,247.6280631027055,1.0176544766708702,,0.0,79300.0,0,0.58679074,1,FP_bon_client_refuse,311666.6666666667,24933.333333333336
FIN-1001-1321,66,CMR,Service,224700.0,76.0,0.389,734.0,0,,Urbain,2022-08-13,190000.0,190000.0,0.0,0.0,1.0,FondasFin COG 9,mobile_money,GAB,en_cours,658.0,124.0,0.0,0.0,0.0,1.0,0.0,0.0,44.0,18.0,368800.0,227700.0,72.0,ORANGE,81.0,0,1,0,317.28378580302626,1.013351134846462,0.0222222222222222,0.0,224700.0,0,0.35363057,0,TN_bon_client_accepte,190000.0,0.0
FIN-1025-1132,56,CMR,Commerce,210200.0,19.0,0.256,460.0,1,,Peri-urbain,2025-03-08,,,,,,,,,,,,,,,,,,,12.0,304500.0,248400.0,69.8,CAMTEL,20.0,0,0,0,212.50766615309493,1.181731684110371,,0.0,105100.0,1,0.48691744,0,FN_defaut_non_detecte,311666.6666666667,187000.0
FIN-1029-1731,20,CMR,Service,139200.0,51.0,0.373,716.0,1,69.8,Peri-urbain,2024-03-22,5020000.0,1255000.0,0.0,0.0,4.0,SolidaCredit CMR 41,microfinance,CMR,en_cours,582.0,252.0,0.0,2.0,0.0,2.0,0.0,0.5,332.0,33.0,101000.0,69100.0,82.9,ORANGE,83.0,0,0,0,367.3147126241107,0.4964080459770115,0.003003003003003,0.0,69600.0,0,0.35592446,0,TN_bon_client_accepte,1255000.0,0.0
FIN-1013-1747,69,CMR,Commerce,145200.0,116.0,0.409,749.0,0,60.3,Urbain,2022-12-20,220000.0,220000.0,0.0,0.0,1.0,ZenithMicro CMR 4,microfinance,CMR,rembourse,468.0,1056.0,0.0,1.0,0.0,0.0,0.0,1.0,671.0,33.0,74200.0,63800.0,74.1,CAMTEL,37.0,0,1,0,269.5451344357252,0.4393939393939394,0.0014880952380952,0.0,145200.0,0,0.3611562,0,TN_bon_client_accepte,220000.0,0.0
FIN-1009-1146,47,CMR,Service,393800.0,86.0,0.154,,1,,Urbain,2025-05-07,1255000.0,313750.0,0.0,0.0,4.0,NovaMoney TCD 14,banque,CMR,en_cours,488.0,1024.0,0.0,1.0,0.0,3.0,0.0,0.25,699.0,,,,,,,1,0,0,,,0.0014285714285714,0.0,196900.0,0,0.5004874,1,FP_bon_client_refuse,313750.0,25100.0
FIN-1014-1655,53,CMR,Agriculture,212900.0,58.0,0.22,647.0,1,38.5,Urbain,2025-03-24,1480000.0,370000.0,0.0,0.0,4.0,PretRapide GAB 29,mobile_money,CMR,rembourse,550.0,160.0,0.0,3.0,0.0,1.0,0.0,0.75,960.0,57.0,25200.0,16700.0,75.0,ORANGE,62.0,0,0,0,310.73510447936496,0.0784405824330671,0.0010405827263267,0.0,106450.0,0,0.36103204,0,TN_bon_client_accepte,370000.0,0.0
FIN-1049-1854,73,CMR,Commerce,212700.0,119.0,0.299,313.0,1,90.4,Peri-urbain,2024-03-16,675000.0,225000.0,0.0,0.0,3.0,AllianceFin CMR 49,banque,COG,en_cours,504.0,931.0,0.0,2.0,0.0,1.0,0.0,0.6666666666666666,77.0,21.0,126900.0,90300.0,81.9,MTN,62.0,0,0,0,339.32273409146654,0.4245416078984485,0.0128205128205128,0.0,106350.0,0,0.49208608,0,TN_bon_client_accepte,225000.0,0.0
FIN-1017-1337,38,GAB,Commerce,67800.0,58.0,0.257,545.0,1,75.2,Rural,2022-12-16,1475000.0,491666.6666666667,0.0,0.0,3.0,BarakaCredit GNQ 5,mobile_money,COG,rembourse,582.0,1051.0,0.0,2.0,0.0,1.0,0.0,0.6666666666666666,42.0,18.0,111900.0,57700.0,60.2,MTN,22.0,0,0,0,188.75675179893483,0.8510324483775811,0.0232558139534883,0.0,33900.0,0,0.48157495,0,TN_bon_client_accepte,491666.6666666667,0.0
FIN-1009-1787,64,CMR,Commerce,204200.0,17.0,0.252,360.0,1,,Rural,2022-03-29,,,,,,,,,,,,,,,,,,,27.0,45400.0,30000.0,80.4,ORANGE,69.0,0,0,0,341.5790174607685,0.1469147894221351,,0.0,102100.0,0,0.48775056,0,TN_bon_client_accepte,311666.6666666667,0.0
FIN-1035-1475,55,CMR,Elevage,498900.0,113.0,0.252,457.0,2,57.6,Rural,2025-08-22,480000.0,160000.0,7.0,118.0,3.0,CapSud CAF 38,mobile_money,CAF,defaut,536.0,444.0,2.0,0.0,1.0,0.0,0.6666666666666666,0.0,979.0,14.0,231900.0,240400.0,24.9,MTN,71.0,0,0,0,106.48898636349978,0.4818600922028462,0.0010204081632653,0.0,166300.0,0,0.4951806,0,TN_bon_client_accepte,160000.0,0.0
FIN-1023-1157,42,CMR,Commerce,95500.0,79.0,0.261,386.0,2,,Rural,2025-12-30,,,,,,,,,,,,,,,,,,,12.0,77700.0,60600.0,84.2,MTN,8.0,0,0,0,185.00630941170968,0.6345549738219896,,0.0,31833.33333333333,0,0.53207254,1,FP_bon_client_refuse,311666.6666666667,24933.333333333336
FIN-1027-1832,70,TCD,Artisanat,103400.0,86.0,0.136,729.0,2,52.6,Urbain,2025-08-27,1225000.0,408333.3333333333,0.0,0.0,3.0,FondasFin COG 6,banque,TCD,rembourse,462.0,116.0,0.0,3.0,0.0,0.0,0.0,1.0,730.0,10.0,17000.0,11200.0,97.0,MTN,51.0,0,0,0,383.27064070239845,0.1083172147001934,0.0013679890560875,0.0,34466.666666666664,0,0.36279774,0,TN_bon_client_accepte,408333.3333333333,0.0
FIN-1029-1466,37,GAB,Elevage,76700.0,91.0,0.523,796.0,2,56.8,Urbain,2024-07-16,1575000.0,525000.0,0.0,0.0,3.0,NovaMoney CMR 14,banque,COG,rembourse,533.0,709.0,0.0,3.0,0.0,0.0,0.0,1.0,320.0,,,,,,,0,0,0,,,0.0031152647975077,0.0,25566.666666666668,0,0.6091175,1,FP_bon_client_refuse,525000.0,42000.0
FIN-1044-1427,34,CMR,Elevage,189700.0,36.0,0.411,,2,94.2,Urbain,2025-08-19,425000.0,425000.0,0.0,0.0,1.0,SolidaCredit COG 8,microfinance,CMR,rembourse,514.0,104.0,0.0,1.0,0.0,0.0,0.0,1.0,113.0,,,,,,,1,0,0,,,0.0087719298245614,0.0,63233.333333333336,0,0.5049716,1,FP_bon_client_refuse,425000.0,34000.0
FIN-1035-1373,75,GAB,Agriculture,77000.0,58.0,0.409,459.0,0,59.3,Peri-urbain,2025-10-21,1205000.0,301250.0,0.0,0.0,4.0,NovaMoney CMR 27,banque,CMR,rembourse,715.0,613.0,0.0,4.0,0.0,0.0,0.0,1.0,138.0,24.0,10300.0,8900.0,86.8,ORANGE,62.0,0,1,0,359.624094250785,0.1155844155844155,0.0071942446043165,0.0,77000.0,0,0.52389956,1,FP_bon_client_refuse,301250.0,24100.0
FIN-1011-1692,29,CMR,Artisanat,125200.0,32.0,0.036,401.0,1,,Peri-urbain,2024-08-10,900000.0,300000.0,0.0,0.0,3.0,FondasFin COG 6,banque,TCD,rembourse,462.0,116.0,0.0,3.0,0.0,0.0,0.0,1.0,40.0,43.0,77800.0,53200.0,76.8,ORANGE,47.0,0,0,0,297.308237637726,0.4249201277955272,0.024390243902439,0.0,62600.0,0,0.4931249,0,TN_bon_client_accepte,300000.0,0.0
FIN-1012-1834,59,CMR,Service,242800.0,47.0,0.304,300.0,1,61.2,Urbain,2022-11-09,1925000.0,641666.6666666666,0.0,0.0,3.0,ProximaCredit GNQ 38,mobile_money,CMR,rembourse,583.0,895.0,0.0,3.0,0.0,0.0,0.0,1.0,289.0,38.0,70800.0,57000.0,58.0,ORANGE,28.0,0,0,0,195.3031581392155,0.2347611202635914,0.0034482758620689,0.0,121400.0,0,0.49314073,0,TN_bon_client_accepte,641666.6666666666,0.0
FIN-1027-1363,58,TCD,Service,39500.0,114.0,0.291,381.0,1,,Urbain,2025-03-06,935000.0,311666.6666666667,18.0,108.0,3.0,KamoFin GNQ 23,microfinance,CMR,restructure,529.0,1025.0,2.0,0.0,1.0,0.0,0.6666666666666666,0.0,434.0,9.0,105400.0,115500.0,39.0,MTN,72.0,0,0,0,167.32791820478724,2.9240506329113924,0.0022988505747126,0.0,19750.0,0,0.54158473,1,FP_bon_client_refuse,311666.6666666667,24933.333333333336
FIN-1006-1879,43,CMR,Commerce,84800.0,62.0,0.06,577.0,1,71.0,Peri-urbain,2024-08-01,,,,,,,,,,,,,,,,,,,54.0,61300.0,43100.0,85.1,ORANGE,3.0,0,0,0,117.97365013130268,0.5082547169811321,,0.0,42400.0,0,0.43305415,0,TN_bon_client_accepte,311666.6666666667,0.0
FIN-1034-1887,40,TCD,Agriculture,311600.0,0.0,0.098,447.0,1,93.8,Urbain,2023-05-11,925000.0,925000.0,5.0,39.0,1.0,CreditPop CMR 28,microfinance,CMR,defaut,465.0,308.0,1.0,0.0,0.0,0.0,1.0,0.0,807.0,9.0,3400.0,3500.0,9.9,ORANGE,42.0,0,0,0,37.23588114536627,0.0112323491655969,0.0012376237623762,0.0,155800.0,0,0.5452319,1,FP_bon_client_refuse,925000.0,74000.0
FIN-1002-1126,26,CMR,Agriculture,30000.0,6.0,0.395,563.0,1,80.5,Peri-urbain,2022-12-26,475000.0,475000.0,0.0,0.0,1.0,NovaMoney CAF 33,microfinance,GAB,rembourse,483.0,193.0,0.0,1.0,0.0,0.0,0.0,1.0,328.0,49.0,96100.0,77800.0,65.9,MTN,50.0,0,0,0,259.1073091965331,2.5933333333333333,0.0030395136778115,0.0,15000.0,0,0.4796004,0,TN_bon_client_accepte,475000.0,0.0
FIN-1036-1176,58,CMR,Commerce,303100.0,75.0,0.179,,2,82.8,Peri-urbain,2023-11-17,,,,,,,,,,,,,,,,,,,28.0,,33000.0,65.0,MTN,49.0,1,0,0,254.2814953528295,0.1088749587594853,,0.0,101033.33333333331,0,0.499224,0,TN_bon_client_accepte,311666.6666666667,0.0
FIN-1027-1100,52,CMR,Commerce,299200.0,109.0,1.966,585.0,0,81.7,Urbain,2024-03-30,465000.0,232500.0,8.0,81.0,2.0,NovaMoney CAF 33,microfinance,GAB,defaut,483.0,193.0,2.0,0.0,0.0,0.0,1.0,0.0,285.0,2.0,40500.0,36300.0,14.6,MTN,66.0,0,1,0,61.388512243108096,0.1213235294117647,0.0034965034965034,0.966,299200.0,0,0.5546638,1,FP_bon_client_refuse,232500.0,18600.0
FIN-1028-1490,30,GAB,Agriculture,527300.0,7.0,0.193,582.0,1,,Urbain,2023-08-09,,,,,,,,,,,,,,,,,,,24.0,190500.0,101900.0,70.1,MTN,49.0,0,0,0,274.232812680513,0.193248625071117,,0.0,263650.0,0,0.38790652,0,TN_bon_client_accepte,311666.6666666667,0.0
FIN-1006-1683,27,CAF,Agriculture,195100.0,93.0,0.365,822.0,0,86.3,Peri-urbain,2024-05-25,1300000.0,433333.3333333333,0.0,0.0,3.0,ProximaCredit GAB 7,cooperative,TCD,rembourse,691.0,1130.0,0.0,2.0,0.0,1.0,0.0,0.6666666666666666,164.0,52.0,82700.0,50100.0,65.9,MTN,22.0,0,1,0,206.62906882973095,0.256791389031266,0.006060606060606,0.0,195100.0,0,0.34942326,0,TN_bon_client_accepte,433333.3333333333,0.0
FIN-1017-1244,74,CAF,Artisanat,185100.0,117.0,0.199,416.0,2,61.3,Rural,2022-01-01,,,,,,,,,,,,,,,,,,,22.0,140800.0,112800.0,95.1,MTN,67.0,0,0,0,401.27518276224777,0.6094003241491086,,0.0,61700.0,1,0.49368125,0,FN_defaut_non_detecte,311666.6666666667,187000.0
FIN-1041-1159,51,CMR,Commerce,30000.0,97.0,0.201,710.0,4,54.8,Urbain,2022-08-03,,,,,,,,,,,,,,,,,,,22.0,127100.0,90200.0,75.3,ORANGE,44.0,0,0,0,286.6416854797051,3.006666666666667,,0.0,6000.0,0,0.5953901,1,FP_bon_client_refuse,311666.6666666667,24933.333333333336
FIN-1034-1201,64,COG,Artisanat,132700.0,43.0,,616.0,1,24.7,Peri-urbain,2025-07-12,605000.0,605000.0,0.0,0.0,1.0,MicroFin CAF 47,microfinance,COG,rembourse,482.0,473.0,0.0,1.0,0.0,0.0,0.0,1.0,1533.0,36.0,29900.0,22100.0,90.0,ORANGE,55.0,0,0,0,362.2816521661634,0.1665410700828937,0.0006518904823989,0.0,66350.0,0,0.35906598,0,TN_bon_client_accepte,605000.0,0.0
FIN-1000-1558,26,GAB,Commerce,196200.0,101.0,0.41,772.0,2,52.0,Peri-urbain,2023-01-18,,,,,,,,,,,,,,,,,,,9.0,13800.0,15200.0,36.1,MTN,53.0,0,0,0,144.0023240809703,0.0774719673802242,,0.0,65400.0,0,0.35978842,0,TN_bon_client_accepte,311666.6666666667,0.0
FIN-1041-1972,22,CMR,Commerce,91700.0,44.0,0.802,843.0,1,67.7,Peri-urbain,2022-02-17,,,,,,,,,,,,,,,,,,,28.0,301400.0,201100.0,52.5,MTN,61.0,0,0,0,216.67455521486733,2.193020719738277,,0.0,45850.0,0,0.5711072,1,FP_bon_client_refuse,311666.6666666667,24933.333333333336
FIN-1043-1228,63,CMR,Commerce,258200.0,119.0,0.443,436.0,3,84.0,Urbain,2024-05-11,380000.0,190000.0,0.0,0.0,2.0,SolidaCredit COG 39,mobile_money,CMR,rembourse,507.0,307.0,0.0,2.0,0.0,0.0,0.0,1.0,352.0,57.0,247600.0,,83.7,ORANGE,82.0,0,0,0,369.85695887257526,,0.0028328611898017,0.0,64550.0,0,0.49892515,0,TN_bon_client_accepte,190000.0,0.0
FIN-1005-1084,18,TCD,Artisanat,380700.0,83.0,0.139,518.0,2,61.6,Peri-urbain,2022-12-17,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0.0,126900.0,0,0.4139091,0,TN_bon_client_accepte,311666.6666666667,0.0
FIN-1035-1819,55,GAB,Artisanat,306400.0,104.0,0.212,556.0,3,,Rural,2024-05-05,,,,,,,,,,,,,,,,,,,31.0,175400.0,148000.0,27.1,MIXTE,19.0,0,0,0,81.18434461331316,0.4830287206266319,,0.0,76600.0,0,0.41234046,0,TN_bon_client_accepte,311666.6666666667,0.0
FIN-1027-1465,58,GAB,Service,68300.0,83.0,0.455,498.0,3,64.1,Peri-urbain,2023-05-04,215000.0,215000.0,0.0,0.0,1.0,CapSud GNQ 39,microfinance,CMR,en_cours,613.0,213.0,0.0,0.0,0.0,1.0,0.0,0.0,790.0,56.0,101300.0,83400.0,59.5,MTN,16.0,0,0,0,168.57619397134485,1.2210834553440704,0.0012642225031605,0.0,17075.0,0,0.50875735,1,FP_bon_client_refuse,215000.0,17200.0
FIN-1033-1175,42,CMR,Agriculture,269700.0,74.0,0.299,724.0,3,,Urbain,2024-08-27,1000000.0,333333.3333333333,0.0,0.0,3.0,AllianceFin COG 45,cooperative,CMR,rembourse,646.0,332.0,0.0,3.0,0.0,0.0,0.0,1.0,1186.0,27.0,30500.0,27300.0,75.5,ORANGE,62.0,0,0,0,312.8066718425607,0.1012235817575083,0.0008424599831508,0.0,67425.0,0,0.3560944,0,TN_bon_client_accepte,333333.3333333333,0.0
FIN-1005-1363,28,TCD,Commerce,218900.0,68.0,2.656,485.0,1,,Peri-urbain,2025-07-30,1050000.0,350000.0,0.0,0.0,3.0,NovaMoney CAF 33,microfinance,GAB,en_cours,483.0,193.0,0.0,2.0,0.0,1.0,0.0,0.6666666666666666,58.0,31.0,307300.0,235300.0,87.7,MIXTE,43.0,0,0,0,331.8734308946315,1.0749200548195523,0.0169491525423728,1.656,109450.0,0,0.64321506,1,FP_bon_client_refuse,350000.0,28000.0
FIN-1025-1210,69,CMR,Artisanat,164300.0,32.0,0.337,534.0,1,55.8,Urbain,2024-01-06,,,,,,,,,,,,,,,,,,,17.0,54200.0,46400.0,,ORANGE,78.0,0,0,0,,0.2824102251978089,,0.0,82150.0,0,0.4185091,0,TN_bon_client_accepte,311666.6666666667,0.0
FIN-1015-1070,42,CMR,Commerce,1022700.0,102.0,0.225,,2,,Peri-urbain,2023-04-13,105000.0,105000.0,0.0,0.0,1.0,KamoFin TCD 17,microfinance,COG,en_cours,624.0,294.0,0.0,0.0,0.0,1.0,0.0,0.0,724.0,44.0,99800.0,50300.0,64.0,ORANGE,62.0,1,0,0,265.1606224890581,0.0491835337831231,0.0013793103448275,0.0,340900.0,1,0.50017875,1,TP_defaut_detecte,105000.0,0.0
FIN-1018-1182,52,GAB,Commerce,401600.0,2.0,0.476,482.0,2,,Rural,2023-07-07,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0.0,133866.66666666666,0,0.5293246,1,FP_bon_client_refuse,311666.6666666667,24933.333333333336
FIN-1024-1370,38,CMR,Commerce,,19.0,0.355,608.0,1,,Urbain,2022-07-16,,,,,,,,,,,,,,,,,,,41.0,55800.0,46500.0,87.6,MTN,46.0,0,0,0,337.2729299098011,,,0.0,,0,0.35493645,0,TN_bon_client_accepte,311666.6666666667,0.0
FIN-1040-1932,44,CAF,Agriculture,202200.0,89.0,0.307,,0,24.5,Urbain,2023-09-21,2460000.0,820000.0,0.0,0.0,3.0,KamoFin TCD 21,banque,CMR,rembourse,509.0,983.0,0.0,2.0,0.0,1.0,0.0,0.6666666666666666,238.0,18.0,34800.0,18800.0,78.7,ORANGE,47.0,1,1,0,304.663519558451,0.0929772502472799,0.00418410041841,0.0,202200.0,0,0.50372136,1,FP_bon_client_refuse,820000.0,65600.0
FIN-1032-1593,71,CAF,Agriculture,1069200.0,27.0,0.216,533.0,3,49.7,Urbain,2025-04-03,1760000.0,440000.0,0.0,0.0,4.0,CreditPop CMR 25,microfinance,TCD,rembourse,584.0,1020.0,0.0,3.0,0.0,1.0,0.0,0.75,167.0,46.0,83700.0,59400.0,73.0,MIXTE,36.0,0,0,0,263.5970076230284,0.0555555555555555,0.0059523809523809,0.0,267300.0,0,0.41958678,0,TN_bon_client_accepte,440000.0,0.0
FIN-1022-1644,55,GAB,Artisanat,995300.0,40.0,2.424,603.0,1,81.3,Urbain,2023-12-03,1045000.0,522500.0,0.0,0.0,2.0,EsperoFin GNQ 13,microfinance,CMR,rembourse,578.0,585.0,0.0,1.0,0.0,1.0,0.0,0.5,220.0,,,,,,,0,0,0,,,0.004524886877828,1.424,497650.0,0,0.55125916,1,FP_bon_client_refuse,522500.0,41800.0
FIN-1016-1149,53,CMR,Commerce,372200.0,25.0,0.126,484.0,2,35.5,Urbain,2022-09-30,230000.0,115000.0,0.0,0.0,2.0,KamoFin GAB 24,microfinance,GAB,rembourse,715.0,492.0,0.0,2.0,0.0,0.0,0.0,1.0,492.0,,,,,,,0,0,0,,,0.0020283975659229,0.0,124066.66666666669,0,0.46591228,0,TN_bon_client_accepte,115000.0,0.0
FIN-1010-1945,70,GNQ,Service,207300.0,35.0,,396.0,1,88.9,Urbain,2025-07-03,1450000.0,725000.0,0.0,0.0,2.0,ZenithMicro COG 19,banque,CMR,en_cours,533.0,485.0,0.0,1.0,0.0,1.0,0.0,0.5,194.0,30.0,83400.0,45100.0,94.0,MTN,83.0,0,0,0,416.4967790912714,0.2175590931017848,0.0051282051282051,0.0,103650.0,0,0.4883469,0,TN_bon_client_accepte,725000.0,0.0
FIN-1004-1961,32,CMR,Artisanat,333700.0,37.0,0.277,,1,52.4,Peri-urbain,2022-02-10,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,0.0,166850.0,0,0.50763524,1,FP_bon_client_refuse,311666.6666666667,24933.333333333336
FIN-1027-1428,45,CAF,Commerce,135200.0,21.0,0.369,468.0,2,91.8,Urbain,2025-04-07,550000.0,275000.0,0.0,0.0,2.0,ZenithMicro CMR 4,microfinance,CMR,en_cours,468.0,1056.0,0.0,1.0,0.0,1.0,0.0,0.5,653.0,40.0,107200.0,62100.0,73.0,ORANGE,38.0,0,0,0,267.4400001674642,0.4593195266272189,0.0015290519877675,0.0,45066.66666666666,0,0.4877745,0,TN_bon_client_accepte,275000.0,0.0
FIN-1037-1412,61,COG,Commerce,77400.0,9.0,0.53,512.0,3,88.3,Urbain,2025-02-03,225000.0,225000.0,0.0,0.0,1.0,EsperoFin CMR 5,microfinance,CMR,rembourse,537.0,525.0,0.0,1.0,0.0,0.0,0.0,1.0,1853.0,,,,,,,0,0,0,,,0.000539374325782,0.0,19350.0,0,0.5932057,1,FP_bon_client_refuse,225000.0,18000.0
FIN-1045-1530,56,CMR,Service,186600.0,0.0,0.212,371.0,3,52.4,Urbain,2025-09-25,2950000.0,983333.3333333334,0.0,0.0,3.0,KamoFin GNQ 35,cooperative,CAF,rembourse,681.0,1123.0,0.0,2.0,0.0,1.0,0.0,0.6666666666666666,306.0,58.0,37500.0,24500.0,93.4,ORANGE,74.0,0,0,0,403.2533898042914,0.1312968917470525,0.003257328990228,0.0,46650.0,0,0.54314816,1,FP_bon_client_refuse,983333.3333333334,78666.66666666667
FIN-1037-1798,73,COG,Service,41700.0,34.0,0.473,337.0,1,,Peri-urbain,2024-12-15,425000.0,212500.0,0.0,0.0,2.0,EsperoFin CMR 15,mobile_money,CMR,rembourse,560.0,174.0,0.0,2.0,0.0,0.0,0.0,1.0,1521.0,,,,,,,0,0,0,,,0.0006570302233902,0.0,20850.0,0,0.53717303,1,FP_bon_client_refuse,212500.0,17000.0
FIN-1019-1825,31,GAB,Artisanat,216700.0,7.0,0.552,,6,38.0,Rural,2025-05-03,1130000.0,376666.6666666667,0.0,0.0,3.0,KamoFin CMR 10,banque,GNQ,rembourse,454.0,1004.0,0.0,3.0,0.0,0.0,0.0,1.0,732.0,37.0,47600.0,42400.0,76.9,MIXTE,44.0,1,0,0,292.7323454633376,0.1956622058144901,0.0013642564802182,0.0,30957.14285714286,1,0.7044151,1,TP_defaut_detecte,376666.6666666667,0.0
FIN-1008-1339,51,COG,Commerce,30000.0,54.0,0.367,783.0,0,44.1,Peri-urbain,2023-01-05,500000.0,500000.0,0.0,0.0,1.0,NovaMoney CAF 33,microfinance,GAB,rembourse,483.0,193.0,0.0,1.0,0.0,0.0,0.0,1.0,195.0,,,,,,,0,1,0,,,0.0051020408163265,0.0,30000.0,0,0.44600794,0,TN_bon_client_accepte,500000.0,0.0
