applicant_id,age,pays,secteur_activite,revenu_mensuel_xaf,anciennete_emploi,ratio_endettement,historique_credit,nb_credits_actifs,mobile_money_score,zone,date_demande,defaut_paiement,total_montant_xaf,avg_credit_xaf,total_retards,max_retard,nb_credit,nom_partenaire,type_partenaire,pays_partenaire,dernier_statut_credit,seuil_score_partenaire,volume_mensuel_partenaire,nb_credits_defaut_hist,nb_credits_rembourses_hist,nb_credits_restructures_hist,nb_credits_en_cours_hist,taux_defaut_historique,taux_remboursement_historique,jours_depuis_dernier_credit,nb_transaction_mois,volume_entrant,volume_sortant,regularite_score,operateur,anciennete_compte_mois
FIN-1040-1396,22,CMR,Commerce,300000.0,0.0,0.464,,2,,Rural,2024-10-21,0,545000.0,272500.0,0.0,0.0,2.0,CapSud CMR 22,banque,CAF,rembourse,528.0,497.0,0.0,2.0,0.0,0.0,0.0,1.0,267.0,19.0,349800.0,226400.0,84.9,ORANGE,11.0
FIN-1030-1805,37,CAF,Agriculture,600000.0,10.0,0.117,754.0,2,79.1,Peri-urbain,2024-10-21,0,1940000.0,1940000.0,0.0,0.0,1.0,CapSud CAF 38,mobile_money,CAF,rembourse,536.0,444.0,0.0,1.0,0.0,0.0,0.0,1.0,1430.0,49.0,73300.0,61100.0,53.1,MTN,83.0
FIN-1005-1184,61,CMR,Commerce,551200.0,11.0,0.394,441.0,0,71.1,Urbain,2024-10-21,0,60000.0,60000.0,0.0,0.0,1.0,AllianceFin COG 30,microfinance,CMR,rembourse,482.0,296.0,0.0,1.0,0.0,0.0,0.0,1.0,802.0,30.0,69500.0,47300.0,,ORANGE,36.0
FIN-1029-1000,32,COG,Commerce,532900.0,40.0,0.428,467.0,3,41.3,Semi-urbain,2024-10-21,0,2790000.0,697500.0,0.0,0.0,4.0,BarakaCredit TCD 5,cooperative,COG,en_cours,522.0,175.0,0.0,2.0,0.0,2.0,0.0,0.5,381.0,,,,,,
FIN-1029-1442,30,GAB,Service,79100.0,41.0,0.218,433.0,0,21.2,Urbain,2024-10-21,0,,,,,,,,,,,,,,,,,,,20.0,89600.0,48000.0,90.6,MTN,66.0
FIN-1046-1036,51,CAF,Commerce,635100.0,11.0,0.364,564.0,0,,Urbain,2024-10-21,0,355000.0,177500.0,0.0,0.0,2.0,CapSud CAF 10,microfinance,CMR,rembourse,451.0,1086.0,0.0,2.0,0.0,0.0,0.0,1.0,720.0,,,,,,
FIN-1003-1712,73,GNQ,Artisanat,172700.0,115.0,0.17,753.0,3,57.9,Urbain,2024-10-21,0,815000.0,407500.0,0.0,0.0,2.0,MicroFin GNQ 15,microfinance,CMR,rembourse,448.0,931.0,0.0,2.0,0.0,0.0,0.0,1.0,117.0,,,,,,
FIN-1028-1807,24,COG,Commerce,246100.0,112.0,0.491,419.0,1,47.1,Urbain,2024-10-21,0,425000.0,212500.0,5.0,79.0,2.0,BarakaCredit GAB 40,mobile_money,CMR,restructure,601.0,369.0,1.0,0.0,1.0,0.0,0.5,0.0,1474.0,8.0,,24600.0,25.9,MIXTE,55.0
FIN-1009-1750,64,GNQ,Agriculture,,58.0,0.062,455.0,1,60.1,Semi-urbain,2024-10-21,0,720000.0,360000.0,0.0,0.0,2.0,KamoFin GNQ 35,cooperative,CAF,rembourse,681.0,1123.0,0.0,2.0,0.0,0.0,0.0,1.0,576.0,13.0,367900.0,247200.0,62.4,MTN,36.0
FIN-1009-1598,53,COG,Agriculture,190700.0,0.0,0.393,,2,,Urbain,2024-10-21,0,70000.0,70000.0,0.0,0.0,1.0,AllianceFin CMR 39,banque,GNQ,rembourse,695.0,253.0,0.0,1.0,0.0,0.0,0.0,1.0,389.0,,,,,,
FIN-1003-1829,28,GAB,Artisanat,128800.0,41.0,0.264,812.0,2,71.5,Urbain,2024-10-21,0,580000.0,290000.0,0.0,0.0,2.0,SolidaCredit COG 8,microfinance,CMR,en_cours,514.0,104.0,0.0,1.0,0.0,1.0,0.0,0.5,807.0,,,,,,
FIN-1037-1519,60,CMR,Agriculture,163800.0,41.0,1.143,444.0,2,,Urbain,2024-10-21,1,1475000.0,491666.6666666667,0.0,0.0,3.0,ZenithMicro COG 18,microfinance,CAF,rembourse,524.0,474.0,0.0,3.0,0.0,0.0,0.0,1.0,761.0,13.0,41700.0,21800.0,62.1,MIXTE,64.0
FIN-1011-1894,35,CMR,Service,245200.0,31.0,0.251,792.0,1,81.4,Peri-urbain,2024-10-21,0,80000.0,80000.0,0.0,0.0,1.0,NovaMoney GAB 47,mobile_money,CMR,rembourse,652.0,568.0,0.0,1.0,0.0,0.0,0.0,1.0,538.0,22.0,54800.0,33200.0,87.0,CAMTEL,37.0
FIN-1014-1214,46,CMR,Commerce,798200.0,58.0,0.18,,0,80.7,Rural,2024-10-21,0,,,,,,,,,,,,,,,,,,,15.0,25700.0,15000.0,82.4,ORANGE,38.0
FIN-1006-1383,19,COG,Commerce,55400.0,106.0,0.33,304.0,2,64.9,Urbain,2024-10-21,0,1025000.0,512500.0,0.0,0.0,2.0,AllianceFin GAB 15,banque,CMR,rembourse,653.0,1100.0,0.0,2.0,0.0,0.0,0.0,1.0,10.0,,,,,,
FIN-1027-1026,47,COG,Commerce,66700.0,32.0,0.203,733.0,1,98.5,Rural,2024-10-21,0,235000.0,235000.0,0.0,0.0,1.0,SolidaCredit COG 8,microfinance,CMR,rembourse,514.0,104.0,0.0,1.0,0.0,0.0,0.0,1.0,1682.0,13.0,27700.0,18700.0,84.5,MIXTE,76.0
FIN-1004-1076,58,COG,Commerce,69800.0,93.0,1.613,,2,,Urbain,2024-10-21,0,,,,,,,,,,,,,,,,,,,35.0,44200.0,26300.0,58.4,CAMTEL,24.0
FIN-1035-1948,67,CMR,Commerce,179100.0,0.0,0.273,543.0,0,50.0,Peri-urbain,2024-10-21,0,,,,,,,,,,,,,,,,,,,,,,,,
FIN-1010-1998,21,GAB,Commerce,47100.0,109.0,0.435,,1,93.3,Urbain,2024-10-21,0,1985000.0,661666.6666666666,0.0,0.0,3.0,AllianceFin TCD 18,mobile_money,GAB,en_cours,637.0,179.0,0.0,2.0,0.0,1.0,0.0,0.6666666666666666,539.0,32.0,145700.0,83800.0,80.7,MTN,11.0
FIN-1045-1322,31,CMR,Agriculture,238200.0,0.0,0.453,,1,61.8,Rural,2024-10-21,1,685000.0,342500.0,0.0,0.0,2.0,BarakaCredit TCD 6,mobile_money,CMR,rembourse,643.0,1077.0,0.0,2.0,0.0,0.0,0.0,1.0,504.0,9.0,80200.0,58100.0,96.2,ORANGE,38.0
FIN-1021-1114,54,GAB,Elevage,324800.0,3.0,0.253,432.0,1,83.1,Rural,2024-10-21,0,,,,,,,,,,,,,,,,,,,42.0,222900.0,155700.0,77.9,ORANGE,31.0
FIN-1049-1065,71,CMR,Agriculture,284000.0,41.0,0.088,,1,18.6,Urbain,2024-10-21,0,95000.0,95000.0,0.0,0.0,1.0,CapSud CAF 38,mobile_money,CAF,en_cours,536.0,444.0,0.0,0.0,0.0,1.0,0.0,0.0,1655.0,,,,,,
FIN-1001-1653,51,CMR,Elevage,79900.0,15.0,0.12,433.0,2,,Urbain,2024-10-21,0,890000.0,296666.6666666667,0.0,0.0,3.0,SolidaCredit GAB 9,banque,CMR,en_cours,493.0,125.0,0.0,2.0,0.0,1.0,0.0,0.6666666666666666,482.0,56.0,,20700.0,74.3,MTN,25.0
FIN-1031-1622,19,CMR,Artisanat,129900.0,41.0,1.996,779.0,1,,Semi-urbain,2024-10-21,0,1040000.0,346666.6666666667,0.0,0.0,3.0,NovaMoney CMR 31,microfinance,GAB,en_cours,556.0,699.0,0.0,2.0,0.0,1.0,0.0,0.6666666666666666,232.0,,,,,,
FIN-1031-1644,29,GAB,Service,63800.0,50.0,1.858,405.0,0,,Urbain,2024-10-21,0,800000.0,200000.0,0.0,0.0,4.0,EsperoFin TCD 4,microfinance,GAB,rembourse,657.0,969.0,0.0,4.0,0.0,0.0,0.0,1.0,321.0,52.0,55600.0,39700.0,93.7,MTN,55.0
FIN-1019-1018,55,CMR,Commerce,72700.0,24.0,0.601,470.0,1,60.4,Peri-urbain,2024-10-21,1,,,,,,,,,,,,,,,,,,,,,,,,
FIN-1011-1758,63,CMR,Service,30400.0,102.0,0.246,780.0,2,12.5,Urbain,2024-10-21,0,,,,,,,,,,,,,,,,,,,10.0,37500.0,31000.0,74.0,MTN,20.0
FIN-1040-1952,75,CMR,Artisanat,272400.0,57.0,0.015,788.0,2,60.5,Urbain,2024-10-21,0,,,,,,,,,,,,,,,,,,,19.0,25500.0,14200.0,84.8,MTN,7.0
FIN-1040-1023,65,CMR,Service,,0.0,0.339,313.0,4,62.1,Peri-urbain,2024-10-21,1,350000.0,350000.0,3.0,45.0,1.0,CreditPop GNQ 38,banque,CMR,defaut,507.0,34.0,1.0,0.0,0.0,0.0,1.0,0.0,1548.0,14.0,19100.0,21800.0,6.9,MTN,50.0
FIN-1017-1548,66,GAB,Service,449500.0,0.0,0.156,,1,26.2,Rural,2024-10-21,0,,,,,,,,,,,,,,,,,,,,,,,,
FIN-1027-1158,58,CAF,Commerce,1201300.0,68.0,0.344,646.0,1,83.6,Urbain,2024-10-21,0,1025000.0,1025000.0,0.0,0.0,1.0,AllianceFin GAB 15,banque,CMR,en_cours,653.0,1100.0,0.0,0.0,0.0,1.0,0.0,0.0,104.0,21.0,125600.0,100600.0,64.2,ORANGE,49.0
FIN-1019-1183,63,CMR,Service,90800.0,71.0,0.329,327.0,0,,Peri-urbain,2024-10-21,0,,,,,,,,,,,,,,,,,,,38.0,31200.0,27400.0,60.7,ORANGE,80.0
FIN-1033-1613,18,TCD,Commerce,276800.0,100.0,2.977,830.0,2,68.8,Peri-urbain,2024-10-21,0,1230000.0,1230000.0,0.0,0.0,1.0,EsperoFin GAB 36,banque,GAB,rembourse,594.0,413.0,0.0,1.0,0.0,0.0,0.0,1.0,64.0,51.0,53200.0,26900.0,89.9,MTN,54.0
FIN-1027-1753,74,CMR,Agriculture,,102.0,0.566,,1,39.8,Peri-urbain,2024-10-22,0,2125000.0,531250.0,0.0,0.0,4.0,FondasFin COG 38,microfinance,CMR,en_cours,686.0,937.0,0.0,2.0,0.0,2.0,0.0,0.5,222.0,38.0,135400.0,107500.0,71.2,MTN,10.0
FIN-1002-1376,37,TCD,Commerce,,117.0,0.359,371.0,0,23.0,Urbain,2024-10-22,0,,,,,,,,,,,,,,,,,,,28.0,39100.0,25500.0,52.5,MTN,53.0
FIN-1011-1619,42,CMR,Service,648800.0,0.0,0.23,453.0,3,80.2,Urbain,2024-10-22,0,450000.0,450000.0,0.0,0.0,1.0,BarakaCredit GNQ 8,banque,CMR,rembourse,504.0,213.0,0.0,1.0,0.0,0.0,0.0,1.0,1511.0,58.0,36600.0,32300.0,95.3,ORANGE,70.0
FIN-1044-1854,20,GAB,Commerce,126600.0,6.0,,842.0,2,85.1,Rural,2024-10-22,0,315000.0,157500.0,0.0,0.0,2.0,CreditPop CMR 25,microfinance,CAF,rembourse,556.0,407.0,0.0,2.0,0.0,0.0,0.0,1.0,321.0,32.0,252600.0,158700.0,80.2,ORANGE,3.0
FIN-1036-1311,54,CAF,Artisanat,65800.0,49.0,0.268,582.0,0,66.7,Rural,2024-10-22,0,565000.0,565000.0,0.0,0.0,1.0,NovaMoney GAB 47,mobile_money,CMR,en_cours,652.0,568.0,0.0,0.0,0.0,1.0,0.0,0.0,1099.0,11.0,45700.0,37100.0,93.5,MTN,7.0
FIN-1037-1633,45,TCD,Commerce,60500.0,9.0,0.39,567.0,2,56.1,Peri-urbain,2024-10-22,0,190000.0,95000.0,0.0,0.0,2.0,PretRapide CMR 42,microfinance,TCD,en_cours,691.0,1067.0,0.0,1.0,0.0,1.0,0.0,0.5,371.0,51.0,105300.0,84500.0,82.1,MTN,46.0
FIN-1022-1771,29,CMR,Agriculture,65600.0,44.0,0.168,571.0,4,67.5,Urbain,2024-10-22,0,415000.0,415000.0,0.0,0.0,1.0,FondasFin COG 18,microfinance,CMR,rembourse,454.0,845.0,0.0,1.0,0.0,0.0,0.0,1.0,103.0,39.0,56700.0,39200.0,63.8,MTN,80.0
FIN-1009-1505,37,GAB,Commerce,1144800.0,37.0,0.583,,2,46.3,Urbain,2024-10-22,0,575000.0,287500.0,0.0,0.0,2.0,MicroFin CAF 17,mobile_money,GNQ,en_cours,629.0,1101.0,0.0,1.0,0.0,1.0,0.0,0.5,174.0,24.0,191500.0,121800.0,65.9,ORANGE,24.0
FIN-1013-1072,23,GAB,Service,,49.0,0.363,844.0,4,50.9,Urbain,2024-10-22,0,,,,,,,,,,,,,,,,,,,50.0,126900.0,103900.0,35.3,MTN,44.0
FIN-1000-1256,51,RCA,Commerce,1287700.0,108.0,0.124,596.0,2,52.1,Rural,2024-10-22,1,3095000.0,1031666.6666666666,0.0,0.0,3.0,FondasFin GAB 28,mobile_money,GAB,rembourse,656.0,379.0,0.0,3.0,0.0,0.0,0.0,1.0,1185.0,,,,,,
FIN-1024-1960,34,CMR,Commerce,220100.0,65.0,0.268,374.0,2,75.4,Peri-urbain,2024-10-22,0,1235000.0,411666.6666666667,0.0,0.0,3.0,ZenithMicro CMR 4,microfinance,CMR,rembourse,468.0,1056.0,0.0,3.0,0.0,0.0,0.0,1.0,241.0,27.0,92600.0,63300.0,70.4,MTN,13.0
FIN-1038-1523,33,CMR,Elevage,253900.0,113.0,0.171,516.0,1,63.4,Urbain,2024-10-22,0,1340000.0,446666.6666666667,0.0,0.0,3.0,KamoFin CAF 48,microfinance,CMR,rembourse,454.0,47.0,0.0,3.0,0.0,0.0,0.0,1.0,293.0,38.0,109100.0,63000.0,83.7,MTN,13.0
FIN-1042-1998,58,COG,Commerce,71300.0,102.0,0.747,617.0,1,44.8,Rural,2024-10-22,0,1235000.0,617500.0,0.0,0.0,2.0,MicroFin CMR 24,microfinance,CAF,rembourse,681.0,577.0,0.0,2.0,0.0,0.0,0.0,1.0,1146.0,42.0,37800.0,30300.0,63.4,ORANGE,58.0
FIN-1028-1202,60,COG,Commerce,379200.0,55.0,0.689,561.0,1,86.4,Urbain,2024-10-22,1,860000.0,286666.6666666667,0.0,0.0,3.0,CapSud COG 18,microfinance,CMR,rembourse,561.0,882.0,0.0,2.0,0.0,1.0,0.0,0.6666666666666666,1038.0,56.0,140100.0,116100.0,82.3,MTN,34.0
FIN-1033-1333,49,COG,Artisanat,84700.0,3.0,0.326,559.0,1,48.6,Peri-urbain,2024-10-22,0,1650000.0,550000.0,0.0,0.0,3.0,KamoFin CAF 2,banque,CMR,rembourse,470.0,317.0,0.0,2.0,0.0,1.0,0.0,0.6666666666666666,998.0,16.0,29600.0,26100.0,70.4,ORANGE,58.0
FIN-1027-1211,49,CMR,Service,429600.0,0.0,0.119,396.0,4,,Peri-urbain,2024-10-22,0,115000.0,57500.0,0.0,0.0,2.0,NovaMoney CMR 20,banque,CMR,rembourse,697.0,1018.0,0.0,2.0,0.0,0.0,0.0,1.0,1200.0,49.0,173900.0,137000.0,80.7,MIXTE,83.0
FIN-1025-1540,61,CMR,Artisanat,225300.0,92.0,0.125,458.0,3,59.9,Rural,2024-10-22,1,,,,,,,,,,,,,,,,,,,,,,,,
FIN-1043-1489,21,CMR,Commerce,117800.0,37.0,0.418,380.0,1,57.3,Rural,2024-10-22,1,715000.0,357500.0,0.0,0.0,2.0,EsperoFin CAF 23,mobile_money,CMR,rembourse,600.0,107.0,0.0,2.0,0.0,0.0,0.0,1.0,981.0,,,,,,
FIN-1031-1408,23,CAF,Agriculture,409600.0,8.0,0.723,669.0,4,88.4,Semi-urbain,2024-10-22,0,320000.0,160000.0,6.0,112.0,2.0,KamoFin GNQ 43,microfinance,CAF,restructure,483.0,633.0,0.0,0.0,2.0,0.0,0.0,0.0,125.0,2.0,12200.0,11600.0,56.6,ORANGE,58.0
FIN-1032-1378,28,CMR,Agriculture,129800.0,14.0,0.155,719.0,1,65.2,Urbain,2024-10-22,0,1200000.0,600000.0,0.0,0.0,2.0,NovaMoney CMR 20,banque,CMR,rembourse,697.0,1018.0,0.0,1.0,0.0,1.0,0.0,0.5,57.0,34.0,64500.0,46100.0,86.0,MTN,52.0
FIN-1049-1221,69,CMR,Service,518600.0,89.0,0.102,,0,88.2,Urbain,2024-10-22,0,195000.0,195000.0,0.0,0.0,1.0,AllianceFin GNQ 19,banque,CMR,rembourse,547.0,465.0,0.0,1.0,0.0,0.0,0.0,1.0,1450.0,,,,,,
FIN-1022-1899,39,CMR,Elevage,160900.0,0.0,0.291,685.0,0,77.0,Urbain,2024-10-22,0,1030000.0,257500.0,13.0,56.0,4.0,CapSud GNQ 22,microfinance,CMR,restructure,614.0,598.0,1.0,0.0,3.0,0.0,0.25,0.0,824.0,12.0,13100.0,13900.0,24.2,MTN,22.0
FIN-1019-1001,66,GNQ,Agriculture,95000.0,0.0,0.108,690.0,2,86.1,Urbain,2024-10-22,1,,,,,,,,,,,,,,,,,,,7.0,27000.0,31400.0,25.2,CAMTEL,36.0
FIN-1049-1381,33,TCD,Service,421000.0,13.0,0.428,717.0,3,,Rural,2024-10-22,0,,,,,,,,,,,,,,,,,,,13.0,66000.0,48800.0,64.7,MIXTE,78.0
FIN-1038-1878,59,CMR,Artisanat,385500.0,78.0,0.03,323.0,2,95.4,Urbain,2024-10-22,0,645000.0,322500.0,0.0,0.0,2.0,AfriFin GAB 42,mobile_money,COG,rembourse,681.0,444.0,0.0,2.0,0.0,0.0,0.0,1.0,890.0,35.0,102100.0,89500.0,61.7,MTN,27.0
FIN-1009-1397,32,TCD,Service,529700.0,0.0,0.224,764.0,0,84.8,Urbain,2024-10-22,0,,,,,,,,,,,,,,,,,,,9.0,126500.0,111400.0,47.8,MIXTE,13.0
FIN-1007-1136,57,CMR,Artisanat,176300.0,101.0,0.205,488.0,1,56.9,Rural,2024-10-22,1,1610000.0,402500.0,0.0,0.0,4.0,AllianceFin GNQ 48,cooperative,CMR,rembourse,638.0,138.0,0.0,3.0,0.0,1.0,0.0,0.75,451.0,53.0,54300.0,29000.0,84.0,ORANGE,29.0
FIN-1012-1466,32,CMR,Artisanat,397200.0,33.0,0.508,828.0,2,45.6,Peri-urbain,2024-10-22,0,1125000.0,375000.0,11.0,100.0,3.0,MicroFin GNQ 42,microfinance,COG,defaut,605.0,1083.0,3.0,0.0,0.0,0.0,1.0,0.0,1481.0,2.0,211800.0,239900.0,6.8,MTN,73.0
FIN-1031-1529,23,GNQ,Agriculture,125000.0,27.0,0.048,577.0,1,43.1,Urbain,2024-10-22,0,160000.0,160000.0,0.0,0.0,1.0,NovaMoney CMR 17,microfinance,CMR,rembourse,577.0,430.0,0.0,1.0,0.0,0.0,0.0,1.0,1261.0,,,,,,
FIN-1018-1403,37,CMR,Commerce,72400.0,67.0,0.248,,2,24.3,Urbain,2024-10-22,1,2465000.0,616250.0,0.0,0.0,4.0,SolidaCredit GAB 36,microfinance,CMR,rembourse,590.0,630.0,0.0,3.0,0.0,1.0,0.0,0.75,600.0,41.0,161300.0,86200.0,63.6,ORANGE,7.0
FIN-1002-1173,74,CMR,Agriculture,225400.0,96.0,0.501,470.0,1,46.3,Peri-urbain,2024-10-22,0,,,,,,,,,,,,,,,,,,,58.0,68000.0,40800.0,33.3,ORANGE,84.0
FIN-1022-1458,23,CMR,Agriculture,241700.0,56.0,0.151,611.0,1,,Urbain,2024-10-22,0,1840000.0,613333.3333333334,13.0,113.0,3.0,EsperoFin COG 12,banque,TCD,restructure,491.0,574.0,1.0,0.0,2.0,0.0,0.3333333333333333,0.0,563.0,18.0,130300.0,134700.0,19.6,ORANGE,57.0
FIN-1006-1292,42,TCD,Elevage,269700.0,58.0,0.415,729.0,2,84.6,Rural,2024-10-22,0,,,,,,,,,,,,,,,,,,,,,,,,
FIN-1023-1679,61,CMR,Service,495000.0,108.0,0.213,431.0,3,24.4,Urbain,2024-10-22,0,1405000.0,468333.3333333333,0.0,0.0,3.0,KamoFin CAF 48,microfinance,CMR,rembourse,454.0,47.0,0.0,2.0,0.0,1.0,0.0,0.6666666666666666,1084.0,56.0,52400.0,45400.0,57.1,CAMTEL,1.0
FIN-1018-1712,43,CMR,Agriculture,269700.0,95.0,0.28,428.0,1,45.0,Urbain,2024-10-22,0,400000.0,200000.0,0.0,0.0,2.0,CapSud COG 28,mobile_money,CMR,rembourse,700.0,258.0,0.0,1.0,0.0,1.0,0.0,0.5,687.0,26.0,75900.0,66400.0,49.6,MIXTE,45.0
FIN-1025-1347,60,GNQ,Agriculture,45500.0,35.0,0.178,,0,87.2,Peri-urbain,2024-10-22,0,855000.0,427500.0,0.0,0.0,2.0,KamoFin CMR 5,banque,COG,rembourse,679.0,1132.0,0.0,2.0,0.0,0.0,0.0,1.0,90.0,58.0,67500.0,48700.0,79.7,ORANGE,22.0
FIN-1036-1179,28,CMR,Service,65100.0,0.0,0.214,625.0,2,53.8,Urbain,2024-10-23,0,,,,,,,,,,,,,,,,,,,47.0,187000.0,124400.0,87.2,MTN,11.0
FIN-1007-1917,18,CMR,Commerce,502100.0,95.0,0.43,622.0,1,59.2,Peri-urbain,2024-10-23,0,1000000.0,250000.0,9.0,29.0,4.0,AfriFin CAF 21,microfinance,GAB,restructure,599.0,1054.0,2.0,0.0,2.0,0.0,0.5,0.0,357.0,9.0,127300.0,120000.0,4.5,MTN,66.0
FIN-1021-1712,72,GAB,Commerce,203400.0,17.0,0.392,670.0,2,73.9,Peri-urbain,2024-10-23,0,105000.0,105000.0,0.0,0.0,1.0,AllianceFin CMR 39,banque,GNQ,en_cours,695.0,253.0,0.0,0.0,0.0,1.0,0.0,0.0,1658.0,52.0,75400.0,51500.0,,MIXTE,31.0
FIN-1006-1996,63,COG,Commerce,204700.0,80.0,0.204,,2,76.0,Urbain,2024-10-23,0,1625000.0,406250.0,0.0,0.0,4.0,NovaMoney TCD 14,banque,CMR,rembourse,488.0,1024.0,0.0,3.0,0.0,1.0,0.0,0.75,177.0,31.0,128200.0,107900.0,85.4,ORANGE,33.0
FIN-1000-1881,23,GAB,Commerce,489700.0,92.0,0.228,480.0,1,65.8,Urbain,2024-10-23,0,2280000.0,570000.0,0.0,0.0,4.0,PretRapide COG 39,microfinance,CMR,rembourse,713.0,235.0,0.0,4.0,0.0,0.0,0.0,1.0,124.0,,,,,,
FIN-1009-1863,23,TCD,Agriculture,471200.0,0.0,0.218,732.0,1,,Peri-urbain,2024-10-23,0,125000.0,125000.0,0.0,0.0,1.0,AfriFin CAF 21,microfinance,GAB,rembourse,599.0,1054.0,0.0,1.0,0.0,0.0,0.0,1.0,1291.0,42.0,70600.0,61100.0,69.4,ORANGE,56.0
FIN-1039-1547,26,CMR,Artisanat,129400.0,50.0,0.195,700.0,2,35.0,Urbain,2024-10-23,0,,,,,,,,,,,,,,,,,,,17.0,35500.0,40000.0,38.3,MTN,52.0
FIN-1015-1732,70,CMR,Service,252500.0,25.0,0.496,364.0,0,71.6,Urbain,2024-10-23,0,940000.0,313333.3333333333,0.0,0.0,3.0,MicroFin CMR 13,banque,GAB,rembourse,506.0,92.0,0.0,2.0,0.0,1.0,0.0,0.6666666666666666,644.0,45.0,21200.0,19000.0,81.0,MTN,50.0
FIN-1007-1767,50,CMR,Commerce,366600.0,110.0,0.664,506.0,1,64.9,Urbain,2024-10-23,0,465000.0,465000.0,0.0,0.0,1.0,NovaMoney CMR 17,microfinance,CMR,en_cours,577.0,430.0,0.0,0.0,0.0,1.0,0.0,0.0,1224.0,15.0,50900.0,29600.0,85.3,ORANGE,42.0
FIN-1036-1774,53,CMR,Agriculture,203600.0,96.0,0.22,532.0,1,41.9,Urbain,2024-10-23,0,1080000.0,270000.0,0.0,0.0,4.0,FondasFin COG 9,mobile_money,GAB,en_cours,658.0,124.0,0.0,1.0,0.0,3.0,0.0,0.25,64.0,,,,,,
FIN-1019-1478,22,CMR,Artisanat,276300.0,65.0,1.467,535.0,3,,Urbain,2024-10-23,0,800000.0,266666.6666666667,0.0,0.0,3.0,FondasFin TCD 33,microfinance,GAB,en_cours,556.0,705.0,0.0,1.0,0.0,2.0,0.0,0.3333333333333333,307.0,34.0,44000.0,30900.0,74.8,MTN,46.0
FIN-1035-1318,61,GNQ,Agriculture,103300.0,1.0,0.079,387.0,2,,Urbain,2024-10-23,0,550000.0,183333.3333333333,0.0,0.0,3.0,CreditPop GNQ 3,microfinance,GAB,rembourse,441.0,1179.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,,,,,,
FIN-1007-1170,19,GAB,Commerce,141100.0,29.0,0.666,452.0,2,88.5,Urbain,2024-10-23,0,2610000.0,870000.0,0.0,0.0,3.0,ProximaCredit TCD 49,mobile_money,CMR,rembourse,521.0,521.0,0.0,3.0,0.0,0.0,0.0,1.0,1347.0,22.0,90400.0,54900.0,77.6,MTN,7.0
FIN-1002-1989,47,GAB,Agriculture,149100.0,18.0,0.582,,1,58.2,Urbain,2024-10-23,0,825000.0,412500.0,0.0,0.0,2.0,BarakaCredit CAF 10,banque,COG,rembourse,635.0,1067.0,0.0,2.0,0.0,0.0,0.0,1.0,503.0,35.0,41000.0,24300.0,71.7,ORANGE,70.0
FIN-1025-1288,64,CMR,Artisanat,97200.0,105.0,0.038,630.0,1,45.2,Urbain,2024-10-23,0,,,,,,,,,,,,,,,,,,,43.0,311500.0,177900.0,67.5,MIXTE,75.0
FIN-1041-1836,44,COG,Commerce,40600.0,103.0,0.179,805.0,1,,Urbain,2024-10-23,0,1790000.0,298333.3333333333,21.0,97.0,6.0,AfriFin GAB 42,mobile_money,COG,defaut,681.0,444.0,4.0,0.0,2.0,0.0,0.6666666666666666,0.0,4.0,3.0,28400.0,32600.0,14.1,MIXTE,28.0
FIN-1015-1427,48,COG,Service,377500.0,103.0,0.193,377.0,1,,Urbain,2024-10-23,0,2235000.0,1117500.0,0.0,0.0,2.0,KamoFin GNQ 23,mobile_money,CMR,rembourse,508.0,1041.0,0.0,2.0,0.0,0.0,0.0,1.0,134.0,56.0,59300.0,30400.0,74.9,MTN,55.0
FIN-1031-1495,30,GAB,Artisanat,153900.0,54.0,0.167,,1,59.0,Peri-urbain,2024-10-23,0,1380000.0,345000.0,0.0,0.0,4.0,ZenithMicro GNQ 28,microfinance,CMR,en_cours,442.0,789.0,0.0,2.0,0.0,2.0,0.0,0.5,571.0,,,,,,
FIN-1001-1157,63,CMR,Commerce,70400.0,21.0,0.079,302.0,1,85.8,Rural,2024-10-23,1,935000.0,233750.0,0.0,0.0,4.0,BarakaCredit GNQ 34,mobile_money,CMR,rembourse,646.0,544.0,0.0,4.0,0.0,0.0,0.0,1.0,51.0,15.0,66800.0,52100.0,41.0,ORANGE,82.0
FIN-1046-1601,58,TCD,Service,420600.0,53.0,0.351,469.0,1,43.2,Rural,2024-10-23,0,1970000.0,656666.6666666666,0.0,0.0,3.0,FondasFin COG 6,banque,TCD,en_cours,462.0,116.0,0.0,1.0,0.0,2.0,0.0,0.3333333333333333,241.0,36.0,13600.0,9100.0,68.8,MIXTE,2.0
FIN-1031-1309,70,TCD,Agriculture,345300.0,80.0,0.319,451.0,0,33.6,Urbain,2024-10-23,0,570000.0,570000.0,0.0,0.0,1.0,ProximaCredit GNQ 41,banque,CMR,rembourse,578.0,744.0,0.0,1.0,0.0,0.0,0.0,1.0,1697.0,57.0,52000.0,26300.0,69.3,MTN,66.0
FIN-1045-1812,36,CMR,Agriculture,112900.0,69.0,0.151,398.0,1,45.2,Rural,2024-10-23,0,130000.0,130000.0,0.0,0.0,1.0,MicroFin GAB 46,mobile_money,CMR,rembourse,661.0,528.0,0.0,1.0,0.0,0.0,0.0,1.0,348.0,58.0,90300.0,45700.0,,ORANGE,14.0
