applicant_id,age,pays,secteur_activite,revenu_mensuel_xaf,anciennete_emploi,ratio_endettement,historique_credit,nb_credits_actifs,mobile_money_score,zone,date_demande,defaut_paiement,total_montant_xaf,avg_credit_xaf,total_retards,max_retard,nb_credit,nom_partenaire,type_partenaire,pays_partenaire,dernier_statut_credit,seuil_score_partenaire,volume_mensuel_partenaire,nb_credits_defaut_hist,nb_credits_rembourses_hist,nb_credits_restructures_hist,nb_credits_en_cours_hist,taux_defaut_historique,taux_remboursement_historique,jours_depuis_dernier_credit,nb_transaction_mois,volume_entrant,volume_sortant,regularite_score,operateur,anciennete_compte_mois,flag_primo_demandeur,flag_no_credit_history,flag_anciennete_emploi_missing,score_regularite_pondere,flux_sortant_sur_revenu,anciennete_credit_normalisee,indice_surendettement,revenu_par_credit_actif,anomaly_score,is_anomaly
FIN-1017-1473,52,GAB,Artisanat,418200.0,0.0,0.449,416.0,1,75.0,Urbain,2025-09-04,0,2615000.0,653750.0,0.0,0.0,4.0,AllianceFin CMR 45,microfinance,GNQ,rembourse,471.0,638.0,0.0,4.0,0.0,0.0,0.0,1.0,587.0,26.0,44100.0,33600.0,82.1,MIXTE,53.0,0,0,0,327.4955902229269,0.0803443328550932,0.0017006802721088,0.0,209100.0,-0.10677575651217092,0
FIN-1027-1040,20,GNQ,Artisanat,409300.0,87.0,0.186,510.0,2,77.0,Rural,2025-09-04,0,1340000.0,670000.0,0.0,0.0,2.0,AllianceFin GAB 7,microfinance,CAF,rembourse,675.0,827.0,0.0,2.0,0.0,0.0,0.0,1.0,139.0,,,,,,,0,0,0,,,0.0071428571428571,0.0,136433.33333333334,-0.16052677042371943,0
FIN-1034-1142,72,GAB,Artisanat,,74.0,0.064,462.0,3,,Urbain,2025-09-04,0,1365000.0,341250.0,0.0,0.0,4.0,BarakaCredit TCD 6,mobile_money,CMR,rembourse,643.0,1077.0,0.0,4.0,0.0,0.0,0.0,1.0,469.0,14.0,105900.0,54900.0,72.9,ORANGE,81.0,0,0,0,321.24983312556407,,0.002127659574468,0.0,,-0.10642261438564654,0
FIN-1026-1860,55,TCD,Commerce,42600.0,18.0,0.246,,0,71.0,Peri-urbain,2025-09-04,0,1220000.0,406666.6666666667,0.0,0.0,3.0,BarakaCredit GAB 44,microfinance,CMR,rembourse,529.0,780.0,0.0,1.0,0.0,2.0,0.0,0.3333333333333333,495.0,8.0,116900.0,61200.0,73.5,MTN,83.0,1,1,0,325.6650347149835,1.4366197183098592,0.002016129032258,0.0,42600.0,-0.0733210343801155,0
FIN-1001-1165,70,TCD,Service,328500.0,7.0,0.28,769.0,1,,Urbain,2025-09-04,0,,,,,,,,,,,,,,,,,,,31.0,99000.0,80800.0,92.7,MIXTE,49.0,0,0,0,362.64453260318913,0.2459665144596651,,0.0,164250.0,-0.1678546674029447,0
FIN-1044-1386,37,GAB,Agriculture,293800.0,108.0,0.145,582.0,2,72.9,Urbain,2025-09-04,0,820000.0,273333.3333333333,0.0,0.0,3.0,KamoFin GNQ 42,mobile_money,CMR,rembourse,518.0,438.0,0.0,3.0,0.0,0.0,0.0,1.0,153.0,,,,,,,0,0,0,,,0.0064935064935064,0.0,97933.33333333331,-0.16660280181071002,0
FIN-1042-1235,47,CMR,Commerce,221000.0,30.0,0.367,618.0,0,34.8,Rural,2025-09-05,0,1915000.0,638333.3333333334,0.0,0.0,3.0,AllianceFin CMR 49,banque,COG,rembourse,504.0,931.0,0.0,3.0,0.0,0.0,0.0,1.0,557.0,21.0,149100.0,128800.0,44.6,MTN,21.0,0,1,0,137.8604934197809,0.5828054298642534,0.0017921146953405,0.0,221000.0,-0.09045912243109183,0
FIN-1047-1106,58,CMR,Commerce,124300.0,76.0,0.41,,0,,Peri-urbain,2025-09-05,0,280000.0,280000.0,0.0,0.0,1.0,MicroFin CAF 17,mobile_money,GNQ,en_cours,629.0,1101.0,0.0,0.0,0.0,1.0,0.0,0.0,1527.0,,,,,,,1,1,0,,,0.0006544502617801,0.0,124300.0,-0.10498402262341355,0
FIN-1023-1886,73,GAB,Commerce,177700.0,32.0,0.121,446.0,1,60.9,Rural,2025-09-05,0,730000.0,243333.3333333333,0.0,0.0,3.0,AllianceFin CMR 8,mobile_money,GAB,en_cours,567.0,137.0,0.0,2.0,0.0,1.0,0.0,0.6666666666666666,797.0,12.0,71600.0,36800.0,,ORANGE,21.0,0,0,0,,0.2070906021384355,0.0012531328320802,0.0,88850.0,-0.1435732665439407,0
FIN-1043-1220,58,CMR,Artisanat,37900.0,42.0,0.207,,0,97.5,Peri-urbain,2025-09-05,0,1640000.0,546666.6666666666,0.0,0.0,3.0,MicroFin TCD 12,banque,COG,rembourse,681.0,55.0,0.0,3.0,0.0,0.0,0.0,1.0,78.0,,,,,,,1,1,0,,,0.0126582278481012,0.0,37900.0,-0.09271500196421639,0
FIN-1031-1273,18,CMR,Service,280900.0,80.0,0.18,,1,,Rural,2025-09-05,0,,,,,,,,,,,,,,,,,,,26.0,42000.0,30700.0,67.6,ORANGE,22.0,1,0,0,211.9594089968105,0.1092915628337486,,0.0,140450.0,-0.16402297092864482,0
FIN-1034-1059,46,CMR,Commerce,428600.0,93.0,0.401,764.0,0,52.3,Urbain,2025-09-05,0,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,0.0,428600.0,-0.1694730901721755,0
FIN-1013-1195,21,GAB,Artisanat,65700.0,0.0,0.124,648.0,2,,Urbain,2025-09-05,0,465000.0,155000.0,0.0,0.0,3.0,AfriFin COG 4,microfinance,COG,rembourse,698.0,799.0,0.0,2.0,0.0,1.0,0.0,0.6666666666666666,145.0,27.0,25200.0,15400.0,65.0,ORANGE,47.0,0,0,0,251.6280657090129,0.2343987823439878,0.0068493150684931,0.0,21900.0,-0.13283118891342566,0
FIN-1000-1834,38,COG,Service,30700.0,1.0,0.37,732.0,1,16.7,Peri-urbain,2025-09-05,0,1305000.0,326250.0,0.0,0.0,4.0,BarakaCredit COG 20,mobile_money,GNQ,rembourse,628.0,1180.0,0.0,2.0,0.0,2.0,0.0,0.5,175.0,9.0,98800.0,58400.0,74.8,MIXTE,76.0,0,0,0,324.9166455546556,1.90228013029316,0.0056818181818181,0.0,15350.0,-0.06999322215785192,0
FIN-1048-1914,45,GAB,Elevage,196500.0,0.0,0.035,838.0,2,89.3,Peri-urbain,2025-09-05,0,915000.0,228750.0,0.0,0.0,4.0,ZenithMicro COG 18,microfinance,CAF,en_cours,524.0,474.0,0.0,2.0,0.0,2.0,0.0,0.5,1165.0,57.0,13100.0,8400.0,72.6,MTN,25.0,0,0,0,236.5378086603596,0.0427480916030534,0.0008576329331046,0.0,65500.0,-0.06239869780691898,0
FIN-1032-1860,24,TCD,Commerce,198000.0,39.0,0.231,477.0,3,53.5,Rural,2025-09-05,0,280000.0,280000.0,7.0,20.0,1.0,MicroFin CAF 47,microfinance,COG,defaut,482.0,473.0,1.0,0.0,0.0,0.0,1.0,0.0,1041.0,5.0,9000.0,10200.0,28.0,ORANGE,9.0,0,0,0,64.47238260383328,0.0515151515151515,0.0009596928982725,0.0,49500.0,-0.02992688278793687,0
FIN-1010-1575,25,COG,Agriculture,485000.0,102.0,0.622,,2,,Rural,2025-09-05,1,1130000.0,282500.0,0.0,0.0,4.0,AfriFin CAF 5,microfinance,CMR,en_cours,541.0,318.0,0.0,1.0,0.0,3.0,0.0,0.25,246.0,,,,,,,1,0,0,,,0.0040485829959514,0.0,161666.66666666666,-0.09241490375975014,0
FIN-1027-1669,73,CMR,Agriculture,107500.0,4.0,0.254,425.0,1,68.3,Urbain,2025-09-05,0,,,,,,,,,,,,,,,,,,,38.0,71300.0,45100.0,87.1,MTN,75.0,0,0,0,377.2068739389394,0.4195348837209302,,0.0,53750.0,-0.1645943171015133,0
FIN-1009-1798,59,CMR,Agriculture,421700.0,104.0,0.213,509.0,0,,Peri-urbain,2025-09-05,0,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,0.0,421700.0,-0.17441024093132235,0
FIN-1007-1915,62,GNQ,Agriculture,212200.0,25.0,0.594,755.0,2,56.7,Urbain,2025-09-05,0,775000.0,258333.3333333333,0.0,0.0,3.0,MicroFin GAB 21,mobile_money,TCD,rembourse,595.0,896.0,0.0,3.0,0.0,0.0,0.0,1.0,935.0,,,,,,,0,0,0,,,0.001068376068376,0.0,70733.33333333333,-0.16219064693338564,0
FIN-1042-1328,74,COG,Commerce,348600.0,69.0,0.408,,2,50.5,Urbain,2025-09-05,1,620000.0,206666.66666666663,0.0,0.0,3.0,SolidaCredit COG 32,microfinance,COG,rembourse,668.0,1033.0,0.0,3.0,0.0,0.0,0.0,1.0,399.0,30.0,64900.0,57900.0,,ORANGE,76.0,1,0,0,,0.1660929432013769,0.0025,0.0,116200.0,-0.1259887837559004,0
FIN-1014-1958,58,TCD,Commerce,41300.0,48.0,0.699,,2,88.7,Urbain,2025-09-05,0,1395000.0,697500.0,9.0,105.0,2.0,EsperoFin COG 12,banque,TCD,defaut,491.0,574.0,2.0,0.0,0.0,0.0,1.0,0.0,1261.0,12.0,10100.0,11000.0,32.1,ORANGE,61.0,1,0,0,132.48101375994744,0.2663438256658595,0.0007923930269413,0.0,13766.666666666666,0.005542093037661733,1
FIN-1017-1497,47,CAF,Commerce,168600.0,31.0,0.339,606.0,1,58.6,Urbain,2025-09-05,0,770000.0,256666.66666666663,0.0,0.0,3.0,PretRapide CMR 35,microfinance,CMR,rembourse,698.0,869.0,0.0,2.0,0.0,1.0,0.0,0.6666666666666666,422.0,32.0,82700.0,65300.0,52.9,MIXTE,27.0,0,0,0,176.27361858826828,0.3873072360616844,0.0023640661938534,0.0,84300.0,-0.15598748947185892,0
FIN-1040-1005,19,COG,Artisanat,104900.0,33.0,0.315,498.0,1,,Rural,2025-09-05,0,875000.0,875000.0,2.0,55.0,1.0,BarakaCredit GNQ 5,mobile_money,COG,defaut,582.0,1051.0,1.0,0.0,0.0,0.0,1.0,0.0,1791.0,,,,,,,0,0,0,,,0.0005580357142857,0.0,52450.0,-0.05299680140110474,0
FIN-1041-1852,41,CMR,Commerce,476500.0,92.0,0.05,738.0,1,,Urbain,2025-09-05,0,55000.0,55000.0,0.0,0.0,1.0,KamoFin GAB 25,microfinance,GAB,rembourse,445.0,588.0,0.0,1.0,0.0,0.0,0.0,1.0,685.0,16.0,83800.0,55600.0,72.9,ORANGE,75.0,0,0,0,315.7104605068736,0.1166841552990556,0.0014577259475218,0.0,238250.0,-0.14690368747296273,0
FIN-1024-1553,68,CMR,Commerce,243600.0,119.0,0.506,494.0,1,72.1,Urbain,2025-09-05,1,200000.0,100000.0,0.0,0.0,2.0,PretRapide CMR 42,microfinance,TCD,rembourse,691.0,1067.0,0.0,2.0,0.0,0.0,0.0,1.0,560.0,,,,,,,0,0,0,,,0.0017825311942959,0.0,121800.0,-0.16020532571065366,0
FIN-1036-1950,57,CMR,Agriculture,219500.0,104.0,0.088,717.0,2,,Urbain,2025-09-05,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0.0,73166.66666666667,-0.19807010400335068,0
FIN-1023-1098,35,GAB,Commerce,280500.0,36.0,0.28,754.0,2,,Peri-urbain,2025-09-05,0,1335000.0,333750.0,11.0,88.0,4.0,ZenithMicro GNQ 38,banque,CAF,restructure,661.0,486.0,3.0,0.0,1.0,0.0,0.75,0.0,765.0,5.0,37600.0,33700.0,49.3,MTN,19.0,0,0,0,147.68960108621175,0.1201426024955436,0.0013054830287206,0.0,93500.0,-0.005428863749811552,0
FIN-1019-1146,45,COG,Artisanat,248500.0,29.0,0.169,463.0,2,,Urbain,2025-09-05,0,385000.0,192500.0,0.0,0.0,2.0,BarakaCredit CMR 48,mobile_money,CAF,rembourse,597.0,1069.0,0.0,2.0,0.0,0.0,0.0,1.0,160.0,,,,,,,0,0,0,,,0.0062111801242236,0.0,82833.33333333333,-0.17909628548787598,0
FIN-1019-1294,51,CMR,Service,200000.0,40.0,0.28,622.0,1,45.7,Peri-urbain,2025-09-05,0,315000.0,105000.0,0.0,0.0,3.0,BarakaCredit COG 20,mobile_money,GNQ,rembourse,628.0,1180.0,0.0,3.0,0.0,0.0,0.0,1.0,317.0,38.0,41100.0,30200.0,91.6,CAMTEL,43.0,0,0,0,346.6317704669127,0.151,0.0031446540880503,0.0,100000.0,-0.14400542968130559,0
FIN-1028-1293,31,GAB,Agriculture,42100.0,59.0,0.368,431.0,3,,Rural,2025-09-05,0,165000.0,165000.0,7.0,6.0,1.0,EsperoFin TCD 25,mobile_money,GNQ,restructure,617.0,1005.0,0.0,0.0,1.0,0.0,0.0,0.0,1322.0,,,,,,,0,0,0,,,0.000755857898715,0.0,10525.0,-0.10014104398397394,0
FIN-1003-1960,57,CMR,Service,133300.0,70.0,0.285,539.0,0,94.6,Peri-urbain,2025-09-05,0,285000.0,142500.0,3.0,117.0,2.0,AllianceFin COG 30,microfinance,CMR,defaut,482.0,296.0,1.0,0.0,1.0,0.0,0.5,0.0,257.0,7.0,11900.0,11500.0,55.9,MTN,68.0,0,1,0,236.6865536069868,0.0862715678919729,0.003875968992248,0.0,133300.0,-0.016577766600560206,0
FIN-1005-1317,35,TCD,Agriculture,77000.0,30.0,0.603,,0,75.7,Urbain,2025-09-05,0,90000.0,90000.0,0.0,0.0,1.0,AllianceFin CAF 9,banque,CMR,en_cours,608.0,659.0,0.0,0.0,0.0,1.0,0.0,0.0,1061.0,,,,,,,1,1,0,,,0.0009416195856873,0.0,77000.0,-0.11424478995899523,0
FIN-1015-1109,75,CAF,Commerce,62700.0,31.0,0.176,,5,,Rural,2025-09-05,0,690000.0,230000.0,0.0,0.0,3.0,BarakaCredit TCD 48,microfinance,CMR,rembourse,606.0,508.0,0.0,3.0,0.0,0.0,0.0,1.0,679.0,43.0,147300.0,94700.0,48.3,ORANGE,14.0,1,0,0,130.79882471323674,1.5103668261563,0.0014705882352941,0.0,10450.0,-0.08336615009800036,0
FIN-1034-1710,24,CAF,Elevage,879300.0,47.0,0.253,,1,69.7,Peri-urbain,2025-09-05,0,475000.0,475000.0,0.0,0.0,1.0,MicroFin CMR 33,microfinance,GAB,rembourse,511.0,134.0,0.0,1.0,0.0,0.0,0.0,1.0,1214.0,22.0,76800.0,60400.0,93.2,ORANGE,35.0,1,0,0,333.98396506410944,0.0686910042078926,0.0008230452674897,0.0,439650.0,-0.10794081101603342,0
FIN-1012-1979,49,CAF,Commerce,257300.0,96.0,0.093,615.0,3,,Peri-urbain,2025-09-05,0,1815000.0,453750.0,0.0,0.0,4.0,FondasFin GNQ 45,cooperative,CMR,rembourse,589.0,714.0,0.0,3.0,0.0,1.0,0.0,0.75,1425.0,53.0,383700.0,266600.0,54.2,ORANGE,51.0,0,0,0,214.1574095471134,1.036144578313253,0.0007012622720897,0.0,64325.0,-0.05608468666448729,0
FIN-1048-1875,47,COG,Artisanat,271500.0,53.0,0.049,492.0,1,34.6,Urbain,2025-09-05,0,790000.0,790000.0,0.0,0.0,1.0,KamoFin TCD 45,banque,TCD,rembourse,717.0,420.0,0.0,1.0,0.0,0.0,0.0,1.0,1431.0,,,,,,,0,0,0,,,0.0006983240223463,0.0,135750.0,-0.14455675546572733,0
FIN-1020-1096,74,CAF,Service,78200.0,36.0,0.219,528.0,0,,Peri-urbain,2025-09-06,0,2395000.0,598750.0,24.0,115.0,4.0,AfriFin COG 9,microfinance,COG,defaut,604.0,824.0,3.0,0.0,1.0,0.0,0.75,0.0,344.0,9.0,34500.0,30100.0,55.3,MTN,7.0,0,1,0,114.99311725489493,0.3849104859335038,0.0028985507246376,0.0,78200.0,0.02708201830888013,1
FIN-1048-1536,63,CMR,Commerce,188600.0,30.0,0.166,744.0,0,74.6,Urbain,2025-09-06,0,,,,,,,,,,,,,,,,,,,5.0,57600.0,50100.0,22.1,MIXTE,10.0,0,1,0,52.993485528844,0.2656415694591728,,0.0,188600.0,-0.12376369999956344,0
FIN-1021-1364,20,COG,Commerce,,111.0,0.427,773.0,1,47.3,Urbain,2025-09-06,0,235000.0,235000.0,0.0,0.0,1.0,MicroFin CAF 17,mobile_money,GNQ,rembourse,629.0,1101.0,0.0,1.0,0.0,0.0,0.0,1.0,1807.0,27.0,94700.0,63200.0,40.9,ORANGE,56.0,0,0,0,165.3607968544331,,0.0005530973451327,0.0,,-0.11989390164877622,0
FIN-1049-1987,24,CMR,Commerce,385800.0,54.0,0.45,633.0,1,93.8,Peri-urbain,2025-09-06,0,245000.0,122500.0,10.0,92.0,2.0,ZenithMicro GNQ 22,microfinance,COG,defaut,702.0,1140.0,2.0,0.0,0.0,0.0,1.0,0.0,1335.0,8.0,19300.0,16700.0,4.7,MTN,64.0,0,0,0,19.61962016850949,0.043286677034733,0.0007485029940119,0.0,192900.0,0.01715533520168122,1
FIN-1031-1980,29,CAF,Commerce,133300.0,61.0,0.656,744.0,1,33.4,Rural,2025-09-06,0,405000.0,135000.0,0.0,0.0,3.0,PretRapide COG 39,microfinance,CMR,rembourse,713.0,235.0,0.0,3.0,0.0,0.0,0.0,1.0,1204.0,56.0,116800.0,97400.0,94.8,MTN,70.0,0,0,0,404.1020523435167,0.7306826706676669,0.0008298755186721,0.0,66650.0,-0.0806063220688148,0
FIN-1031-1036,50,CMR,Agriculture,413300.0,45.0,2.23,373.0,1,,Rural,2025-09-06,0,645000.0,161250.0,0.0,0.0,4.0,EsperoFin CMR 32,banque,CMR,en_cours,606.0,532.0,0.0,2.0,0.0,2.0,0.0,0.5,245.0,43.0,98000.0,67100.0,94.8,MIXTE,13.0,0,0,0,250.18263484752651,0.1623518025647229,0.0040650406504065,1.23,206650.0,-0.05114373646294901,0
FIN-1044-1412,31,CAF,Commerce,,66.0,0.302,781.0,3,43.9,Peri-urbain,2025-09-06,0,125000.0,62500.0,0.0,0.0,2.0,KamoFin TCD 21,banque,CMR,en_cours,509.0,983.0,0.0,1.0,0.0,1.0,0.0,0.5,811.0,,,,,,,0,0,0,,,0.001231527093596,0.0,,-0.1477882328699096,0
FIN-1032-1435,45,TCD,Commerce,81900.0,74.0,0.112,,1,70.5,Urbain,2025-09-06,0,335000.0,335000.0,3.0,56.0,1.0,MicroFin GAB 39,banque,CMR,defaut,627.0,1057.0,1.0,0.0,0.0,0.0,1.0,0.0,1812.0,,,,,,,1,0,0,,,0.0005515719801434,0.0,40950.0,-0.04059272324999941,0
FIN-1026-1159,73,CMR,Service,282400.0,31.0,0.423,357.0,2,70.0,Urbain,2025-09-06,0,1640000.0,410000.0,0.0,0.0,4.0,SolidaCredit COG 32,microfinance,COG,rembourse,668.0,1033.0,0.0,3.0,0.0,1.0,0.0,0.75,94.0,42.0,33200.0,27500.0,52.4,MTN,81.0,0,0,0,230.9120885566469,0.0973796033994334,0.0105263157894736,0.0,94133.33333333331,-0.09701318981498785,0
FIN-1016-1957,50,CMR,Agriculture,64300.0,96.0,0.364,814.0,5,,Rural,2025-09-06,0,210000.0,105000.0,0.0,0.0,2.0,FondasFin GNQ 45,cooperative,CMR,rembourse,589.0,714.0,0.0,1.0,0.0,1.0,0.0,0.5,506.0,25.0,70500.0,60700.0,69.0,MIXTE,34.0,0,0,0,245.31901624276952,0.9440124416796268,0.0019723865877712,0.0,10716.666666666666,-0.12988161723954533,0
FIN-1018-1303,52,GAB,Service,30000.0,118.0,0.419,813.0,1,41.0,Urbain,2025-09-06,0,900000.0,225000.0,0.0,0.0,4.0,MicroFin GNQ 15,microfinance,CMR,en_cours,448.0,931.0,0.0,3.0,0.0,1.0,0.0,0.75,77.0,20.0,34200.0,17200.0,82.4,CAMTEL,49.0,0,0,0,322.3506956472792,0.5733333333333334,0.0128205128205128,0.0,15000.0,-0.09264697855721282,0
FIN-1009-1567,29,RCA,Agriculture,215800.0,31.0,0.017,808.0,2,27.6,Rural,2025-09-06,0,285000.0,285000.0,2.0,11.0,1.0,CapSud GNQ 23,microfinance,COG,defaut,532.0,348.0,1.0,0.0,0.0,0.0,1.0,0.0,277.0,,,,,,,0,0,0,,,0.0035971223021582,0.0,71933.33333333333,-0.06846436326933031,0
FIN-1016-1700,27,CMR,Artisanat,198500.0,116.0,0.327,510.0,2,28.5,Rural,2025-09-06,0,110000.0,110000.0,0.0,0.0,1.0,ProximaCredit TCD 25,microfinance,CMR,rembourse,509.0,584.0,0.0,1.0,0.0,0.0,0.0,1.0,368.0,28.0,123100.0,86900.0,75.4,MTN,6.0,0,0,0,146.72162523877063,0.4377833753148614,0.002710027100271,0.0,66166.66666666667,-0.15099613579045473,0
FIN-1047-1356,67,CMR,Commerce,41100.0,0.0,0.318,517.0,0,68.1,Semi-urbain,2025-09-06,1,820000.0,205000.0,0.0,0.0,4.0,NovaMoney GAB 6,microfinance,CMR,rembourse,684.0,674.0,0.0,3.0,0.0,1.0,0.0,0.75,168.0,,,,,,,0,1,0,,,0.0059171597633136,0.0,41100.0,-0.11866685467183513,0
FIN-1006-1722,70,CMR,Artisanat,419100.0,97.0,0.36,,0,,Peri-urbain,2025-09-06,1,385000.0,192500.0,0.0,0.0,2.0,FondasFin TCD 33,microfinance,GAB,rembourse,556.0,705.0,0.0,2.0,0.0,0.0,0.0,1.0,706.0,52.0,194700.0,109200.0,71.4,ORANGE,63.0,1,1,0,296.94425215188056,0.2605583392984967,0.0014144271570014,0.0,419100.0,-0.0981989804993938,0
FIN-1015-1238,25,COG,Commerce,202700.0,63.0,0.187,449.0,0,,Rural,2025-09-06,0,450000.0,450000.0,6.0,113.0,1.0,NovaMoney GNQ 12,banque,CMR,defaut,594.0,412.0,1.0,0.0,0.0,0.0,1.0,0.0,1177.0,,,,,,,0,1,0,,,0.0008488964346349,0.0,202700.0,-0.03577291134689986,0
FIN-1044-1203,35,CAF,Artisanat,425600.0,7.0,0.272,391.0,2,44.4,Peri-urbain,2025-09-06,0,725000.0,241666.66666666663,0.0,0.0,3.0,MicroFin CAF 5,banque,COG,rembourse,486.0,162.0,0.0,3.0,0.0,0.0,0.0,1.0,471.0,47.0,47800.0,41900.0,87.3,ORANGE,62.0,0,0,0,361.6956616139808,0.0984492481203007,0.0021186440677966,0.0,141866.66666666666,-0.12867795889199607,0
FIN-1046-1595,27,CMR,Agriculture,560000.0,108.0,0.237,,0,24.1,Urbain,2025-09-06,0,305000.0,152500.0,0.0,0.0,2.0,EsperoFin CMR 9,mobile_money,TCD,en_cours,670.0,150.0,0.0,0.0,0.0,2.0,0.0,0.0,1011.0,42.0,83800.0,59200.0,43.7,ORANGE,25.0,1,1,0,142.37881871153877,0.1057142857142857,0.0009881422924901,0.0,560000.0,-0.03234557882993028,0
FIN-1007-1671,70,CMR,Artisanat,272200.0,67.0,0.204,656.0,1,53.2,Urbain,2025-09-06,0,770000.0,385000.0,0.0,0.0,2.0,EsperoFin TCD 2,mobile_money,GAB,rembourse,575.0,1171.0,0.0,2.0,0.0,0.0,0.0,1.0,1507.0,43.0,90700.0,49700.0,91.3,MIXTE,40.0,0,0,0,339.0491296901033,0.1825863335782513,0.0006631299734748,0.0,136100.0,-0.13367073753779535,0
FIN-1013-1576,40,CMR,Commerce,42700.0,0.0,0.1,610.0,3,92.8,Peri-urbain,2025-09-06,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0.0,10675.0,-0.17900558224557322,0
FIN-1019-1743,42,CMR,Agriculture,90000.0,81.0,0.123,,1,47.4,Urbain,2025-09-06,0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,0.0,45000.0,-0.18156684845437138,0
FIN-1003-1105,48,COG,Agriculture,425900.0,93.0,0.051,429.0,2,71.1,Peri-urbain,2025-09-06,0,660000.0,330000.0,0.0,0.0,2.0,MicroFin CMR 46,microfinance,CMR,rembourse,628.0,255.0,0.0,2.0,0.0,0.0,0.0,1.0,1338.0,,,,,,,0,0,0,,,0.0007468259895444,0.0,141966.66666666666,-0.16263450917604516,0
FIN-1047-1344,38,COG,Agriculture,154200.0,78.0,0.196,,1,,Urbain,2025-09-06,1,275000.0,68750.0,14.0,93.0,4.0,FondasFin TCD 22,banque,TCD,defaut,440.0,502.0,2.0,0.0,2.0,0.0,0.5,0.0,120.0,15.0,3100.0,3700.0,27.5,ORANGE,54.0,1,0,0,110.20166259389296,0.0239948119325551,0.0082644628099173,0.0,77100.0,0.02842018778896993,1
FIN-1041-1812,59,CMR,Commerce,182000.0,62.0,0.181,780.0,1,,Rural,2025-09-06,0,955000.0,318333.3333333333,0.0,0.0,3.0,AllianceFin CAF 9,banque,CMR,rembourse,608.0,659.0,0.0,2.0,0.0,1.0,0.0,0.6666666666666666,229.0,48.0,144400.0,125000.0,71.2,CAMTEL,59.0,0,0,0,291.51733283021355,0.6868131868131868,0.0043478260869565,0.0,91000.0,-0.13827039380705308,0
FIN-1039-1041,52,CMR,Agriculture,121800.0,30.0,0.196,483.0,2,45.1,Rural,2025-09-06,0,,,,,,,,,,,,,,,,,,,28.0,29100.0,19700.0,54.6,MTN,17.0,0,0,0,157.81429798113058,0.1617405582922824,,0.0,40600.0,-0.18301803128966088,0
FIN-1024-1503,35,GNQ,Service,390100.0,70.0,0.094,830.0,2,52.5,Peri-urbain,2025-09-06,0,1650000.0,550000.0,0.0,0.0,3.0,SolidaCredit GAB 9,banque,CMR,rembourse,493.0,125.0,0.0,3.0,0.0,0.0,0.0,1.0,1546.0,24.0,57600.0,34700.0,51.1,MTN,79.0,0,0,0,223.92156103183527,0.0889515508843886,0.0006464124111182,0.0,130033.33333333331,-0.1080944431452468,0
FIN-1038-1845,62,CAF,Agriculture,117500.0,95.0,0.214,752.0,3,,Rural,2025-09-06,0,1170000.0,390000.0,14.0,47.0,3.0,ProximaCredit GAB 16,microfinance,CMR,defaut,471.0,1175.0,2.0,0.0,1.0,0.0,0.6666666666666666,0.0,384.0,,,,,,,0,0,0,,,0.0025974025974025,0.0,29375.0,-0.027065697800919275,0
FIN-1006-1570,63,COG,Artisanat,483900.0,16.0,0.259,804.0,4,,Peri-urbain,2025-09-06,0,4170000.0,1390000.0,0.0,0.0,3.0,AllianceFin COG 8,banque,GAB,rembourse,663.0,709.0,0.0,2.0,0.0,1.0,0.0,0.6666666666666666,613.0,,,,,,,0,0,0,,,0.001628664495114,0.0,96780.0,-0.09704078770930752,0
FIN-1034-1855,64,GNQ,Commerce,97100.0,58.0,0.154,536.0,3,73.9,Urbain,2025-09-06,0,785000.0,785000.0,0.0,0.0,1.0,ZenithMicro TCD 36,microfinance,CMR,rembourse,603.0,208.0,0.0,1.0,0.0,0.0,0.0,1.0,77.0,32.0,18000.0,12500.0,74.4,ORANGE,43.0,0,0,0,281.5437087635186,0.1287332646755921,0.0128205128205128,0.0,24275.0,-0.1547225264789367,0
FIN-1040-1229,67,CAF,Elevage,41200.0,88.0,2.976,304.0,1,29.2,Rural,2025-09-06,0,770000.0,192500.0,0.0,0.0,4.0,MicroFin CMR 28,banque,TCD,en_cours,492.0,604.0,0.0,2.0,0.0,2.0,0.0,0.5,1288.0,50.0,79700.0,40100.0,82.0,MTN,20.0,0,0,0,249.6508398933207,0.9733009708737864,0.0007757951900698,1.976,20600.0,0.0161098768472121,1
FIN-1043-1278,74,GAB,Service,324900.0,48.0,0.624,341.0,0,51.9,Rural,2025-09-06,0,700000.0,350000.0,10.0,118.0,2.0,MicroFin GAB 23,microfinance,CAF,restructure,441.0,646.0,1.0,0.0,1.0,0.0,0.5,0.0,217.0,17.0,8100.0,7100.0,46.5,MTN,8.0,0,1,0,102.1709428461342,0.0218528778085564,0.0045871559633027,0.0,324900.0,0.004569209738024327,1
